,Concessionaria,Periodo,Praca,lat,lon,Tipo,Eixos,Volume_total
5735,Cro,2022-03-01,"Praça 09 Br-163/Mt Km 766,70",-12.441635,-55.653798,Caminhão / Ônibus,9.0,11648
5736,Cro,2022-03-01,"Praça 09 Br-163/Mt Km 766,70",-12.441635,-55.653798,Motocicletas,2.0,3579
5737,Cro,2022-04-01,"Praça 01 Br-163/Mt Km 33,60",-17.219391,-54.758685,Automóvel / Caminhonete,2.0,23889
5738,Cro,2022-04-01,"Praça 01 Br-163/Mt Km 33,60",-17.219391,-54.758685,Automóvel / Caminhonete,3.0,324
5739,Cro,2022-04-01,"Praça 01 Br-163/Mt Km 33,60",-17.219391,-54.758685,Automóvel / Caminhonete,4.0,56
5740,Cro,2022-04-01,"Praça 01 Br-163/Mt Km 33,60",-17.219391,-54.758685,Caminhão / Ônibus,2.0,2201
5741,Cro,2022-04-01,"Praça 01 Br-163/Mt Km 33,60",-17.219391,-54.758685,Caminhão / Ônibus,3.0,2963
5742,Cro,2022-04-01,"Praça 01 Br-163/Mt Km 33,60",-17.219391,-54.758685,Caminhão / Ônibus,4.0,3789
5743,Cro,2022-04-01,"Praça 01 Br-163/Mt Km 33,60",-17.219391,-54.758685,Caminhão / Ônibus,5.0,2712
5744,Cro,2022-04-01,"Praça 01 Br-163/Mt Km 33,60",-17.219391,-54.758685,Caminhão / Ônibus,6.0,9680
5745,Cro,2022-04-01,"Praça 01 Br-163/Mt Km 33,60",-17.219391,-54.758685,Caminhão / Ônibus,7.0,4894
5746,Cro,2022-04-01,"Praça 01 Br-163/Mt Km 33,60",-17.219391,-54.758685,Caminhão / Ônibus,8.0,65
5747,Cro,2022-04-01,"Praça 01 Br-163/Mt Km 33,60",-17.219391,-54.758685,Caminhão / Ônibus,9.0,7826
5748,Cro,2022-04-01,"Praça 01 Br-163/Mt Km 33,60",-17.219391,-54.758685,Motocicletas,2.0,734
5749,Cro,2022-04-01,"Praça 02 Br-163/Mt Km 133,30",-16.4491484,-54.6658767,Automóvel / Caminhonete,2.0,71472
5750,Cro,2022-04-01,"Praça 02 Br-163/Mt Km 133,30",-16.4491484,-54.6658767,Automóvel / Caminhonete,3.0,604
5751,Cro,2022-04-01,"Praça 02 Br-163/Mt Km 133,30",-16.4491484,-54.6658767,Automóvel / Caminhonete,4.0,164
5752,Cro,2022-04-01,"Praça 02 Br-163/Mt Km 133,30",-16.4491484,-54.6658767,Caminhão / Ônibus,2.0,8607
5753,Cro,2022-04-01,"Praça 02 Br-163/Mt Km 133,30",-16.4491484,-54.6658767,Caminhão / Ônibus,3.0,8021
5754,Cro,2022-04-01,"Praça 02 Br-163/Mt Km 133,30",-16.4491484,-54.6658767,Caminhão / Ônibus,4.0,9073
5755,Cro,2022-04-01,"Praça 02 Br-163/Mt Km 133,30",-16.4491484,-54.6658767,Caminhão / Ônibus,5.0,6969
5756,Cro,2022-04-01,"Praça 02 Br-163/Mt Km 133,30",-16.4491484,-54.6658767,Caminhão / Ônibus,6.0,27573
5757,Cro,2022-04-01,"Praça 02 Br-163/Mt Km 133,30",-16.4491484,-54.6658767,Caminhão / Ônibus,7.0,9605
5758,Cro,2022-04-01,"Praça 02 Br-163/Mt Km 133,30",-16.4491484,-54.6658767,Caminhão / Ônibus,8.0,180
5759,Cro,2022-04-01,"Praça 02 Br-163/Mt Km 133,30",-16.4491484,-54.6658767,Caminhão / Ônibus,9.0,27057
5760,Cro,2022-04-01,"Praça 02 Br-163/Mt Km 133,30",-16.4491484,-54.6658767,Motocicletas,2.0,3640
5761,Cro,2022-04-01,"Praça 07 Br-163/Mt Km 586,90",-13.91952,-56.093419,Automóvel / Caminhonete,2.0,37819
5762,Cro,2022-04-01,"Praça 07 Br-163/Mt Km 586,90",-13.91952,-56.093419,Automóvel / Caminhonete,3.0,414
5763,Cro,2022-04-01,"Praça 07 Br-163/Mt Km 586,90",-13.91952,-56.093419,Automóvel / Caminhonete,4.0,88
5764,Cro,2022-04-01,"Praça 07 Br-163/Mt Km 586,90",-13.91952,-56.093419,Caminhão / Ônibus,2.0,4493
5765,Cro,2022-04-01,"Praça 07 Br-163/Mt Km 586,90",-13.91952,-56.093419,Caminhão / Ônibus,3.0,5377
5766,Cro,2022-04-01,"Praça 07 Br-163/Mt Km 586,90",-13.91952,-56.093419,Caminhão / Ônibus,4.0,5708
5767,Cro,2022-04-01,"Praça 07 Br-163/Mt Km 586,90",-13.91952,-56.093419,Caminhão / Ônibus,5.0,3854
5768,Cro,2022-04-01,"Praça 07 Br-163/Mt Km 586,90",-13.91952,-56.093419,Caminhão / Ônibus,6.0,11784
5769,Cro,2022-04-01,"Praça 07 Br-163/Mt Km 586,90",-13.91952,-56.093419,Caminhão / Ônibus,7.0,6401
5770,Cro,2022-04-01,"Praça 07 Br-163/Mt Km 586,90",-13.91952,-56.093419,Caminhão / Ônibus,8.0,150
5771,Cro,2022-04-01,"Praça 07 Br-163/Mt Km 586,90",-13.91952,-56.093419,Caminhão / Ônibus,9.0,22108
5772,Cro,2022-04-01,"Praça 07 Br-163/Mt Km 586,90",-13.91952,-56.093419,Motocicletas,2.0,1249
5773,Cro,2022-04-01,"Praça 08 Br-163/Mt Km 664,45",-13.26599,-56.022777,Automóvel / Caminhonete,2.0,43429
5774,Cro,2022-04-01,"Praça 08 Br-163/Mt Km 664,45",-13.26599,-56.022777,Automóvel / Caminhonete,3.0,398
5775,Cro,2022-04-01,"Praça 08 Br-163/Mt Km 664,45",-13.26599,-56.022777,Automóvel / Caminhonete,4.0,133
5776,Cro,2022-04-01,"Praça 08 Br-163/Mt Km 664,45",-13.26599,-56.022777,Caminhão / Ônibus,2.0,5241
5777,Cro,2022-04-01,"Praça 08 Br-163/Mt Km 664,45",-13.26599,-56.022777,Caminhão / Ônibus,3.0,5285
5778,Cro,2022-04-01,"Praça 08 Br-163/Mt Km 664,45",-13.26599,-56.022777,Caminhão / Ônibus,4.0,5066
5779,Cro,2022-04-01,"Praça 08 Br-163/Mt Km 664,45",-13.26599,-56.022777,Caminhão / Ônibus,5.0,3440
5780,Cro,2022-04-01,"Praça 08 Br-163/Mt Km 664,45",-13.26599,-56.022777,Caminhão / Ônibus,6.0,10135
5781,Cro,2022-04-01,"Praça 08 Br-163/Mt Km 664,45",-13.26599,-56.022777,Caminhão / Ônibus,7.0,5542
5782,Cro,2022-04-01,"Praça 08 Br-163/Mt Km 664,45",-13.26599,-56.022777,Caminhão / Ônibus,8.0,150
5783,Cro,2022-04-01,"Praça 08 Br-163/Mt Km 664,45",-13.26599,-56.022777,Caminhão / Ônibus,9.0,18673
5784,Cro,2022-04-01,"Praça 08 Br-163/Mt Km 664,45",-13.26599,-56.022777,Motocicletas,2.0,1048
5785,Cro,2022-04-01,"Praça 09 Br-163/Mt Km 766,70",-12.441635,-55.653798,Automóvel / Caminhonete,2.0,78198
5786,Cro,2022-04-01,"Praça 09 Br-163/Mt Km 766,70",-12.441635,-55.653798,Automóvel / Caminhonete,3.0,630
5787,Cro,2022-04-01,"Praça 09 Br-163/Mt Km 766,70",-12.441635,-55.653798,Automóvel / Caminhonete,4.0,162
5788,Cro,2022-04-01,"Praça 09 Br-163/Mt Km 766,70",-12.441635,-55.653798,Caminhão / Ônibus,2.0,7842
5789,Cro,2022-04-01,"Praça 09 Br-163/Mt Km 766,70",-12.441635,-55.653798,Caminhão / Ônibus,3.0,5731
5790,Cro,2022-04-01,"Praça 09 Br-163/Mt Km 766,70",-12.441635,-55.653798,Caminhão / Ônibus,4.0,4526
5791,Cro,2022-04-01,"Praça 09 Br-163/Mt Km 766,70",-12.441635,-55.653798,Caminhão / Ônibus,5.0,3041
5792,Cro,2022-04-01,"Praça 09 Br-163/Mt Km 766,70",-12.441635,-55.653798,Caminhão / Ônibus,6.0,8766
5793,Cro,2022-04-01,"Praça 09 Br-163/Mt Km 766,70",-12.441635,-55.653798,Caminhão / Ônibus,7.0,3809
5794,Cro,2022-04-01,"Praça 09 Br-163/Mt Km 766,70",-12.441635,-55.653798,Caminhão / Ônibus,8.0,128
5795,Cro,2022-04-01,"Praça 09 Br-163/Mt Km 766,70",-12.441635,-55.653798,Caminhão / Ônibus,9.0,12317
5796,Cro,2022-04-01,"Praça 09 Br-163/Mt Km 766,70",-12.441635,-55.653798,Motocicletas,2.0,3929
5797,Cro,2022-05-01,"Praça 01 Br-163/Mt Km 33,60",-17.219391,-54.758685,Automóvel / Caminhonete,2.0,22477
5798,Cro,2022-05-01,"Praça 01 Br-163/Mt Km 33,60",-17.219391,-54.758685,Automóvel / Caminhonete,3.0,402
5799,Cro,2022-05-01,"Praça 01 Br-163/Mt Km 33,60",-17.219391,-54.758685,Automóvel / Caminhonete,4.0,61
5800,Cro,2022-05-01,"Praça 01 Br-163/Mt Km 33,60",-17.219391,-54.758685,Caminhão / Ônibus,2.0,2292
5801,Cro,2022-05-01,"Praça 01 Br-163/Mt Km 33,60",-17.219391,-54.758685,Caminhão / Ônibus,3.0,3287
5802,Cro,2022-05-01,"Praça 01 Br-163/Mt Km 33,60",-17.219391,-54.758685,Caminhão / Ônibus,4.0,3861
5803,Cro,2022-05-01,"Praça 01 Br-163/Mt Km 33,60",-17.219391,-54.758685,Caminhão / Ônibus,5.0,2793
5804,Cro,2022-05-01,"Praça 01 Br-163/Mt Km 33,60",-17.219391,-54.758685,Caminhão / Ônibus,6.0,9645
5805,Cro,2022-05-01,"Praça 01 Br-163/Mt Km 33,60",-17.219391,-54.758685,Caminhão / Ônibus,7.0,5403
5806,Cro,2022-05-01,"Praça 01 Br-163/Mt Km 33,60",-17.219391,-54.758685,Caminhão / Ônibus,8.0,92
5807,Cro,2022-05-01,"Praça 01 Br-163/Mt Km 33,60",-17.219391,-54.758685,Caminhão / Ônibus,9.0,7556
5808,Cro,2022-05-01,"Praça 01 Br-163/Mt Km 33,60",-17.219391,-54.758685,Motocicletas,2.0,688
5809,Cro,2022-05-01,"Praça 02 Br-163/Mt Km 133,30",-16.4491484,-54.6658767,Automóvel / Caminhonete,2.0,70389
5810,Cro,2022-05-01,"Praça 02 Br-163/Mt Km 133,30",-16.4491484,-54.6658767,Automóvel / Caminhonete,3.0,678
5811,Cro,2022-05-01,"Praça 02 Br-163/Mt Km 133,30",-16.4491484,-54.6658767,Automóvel / Caminhonete,4.0,159
5812,Cro,2022-05-01,"Praça 02 Br-163/Mt Km 133,30",-16.4491484,-54.6658767,Caminhão / Ônibus,2.0,9077
5813,Cro,2022-05-01,"Praça 02 Br-163/Mt Km 133,30",-16.4491484,-54.6658767,Caminhão / Ônibus,3.0,8979
5814,Cro,2022-05-01,"Praça 02 Br-163/Mt Km 133,30",-16.4491484,-54.6658767,Caminhão / Ônibus,4.0,9826
5815,Cro,2022-05-01,"Praça 02 Br-163/Mt Km 133,30",-16.4491484,-54.6658767,Caminhão / Ônibus,5.0,7598
5816,Cro,2022-05-01,"Praça 02 Br-163/Mt Km 133,30",-16.4491484,-54.6658767,Caminhão / Ônibus,6.0,29128
5817,Cro,2022-05-01,"Praça 02 Br-163/Mt Km 133,30",-16.4491484,-54.6658767,Caminhão / Ônibus,7.0,10412
5818,Cro,2022-05-01,"Praça 02 Br-163/Mt Km 133,30",-16.4491484,-54.6658767,Caminhão / Ônibus,8.0,212
5819,Cro,2022-05-01,"Praça 02 Br-163/Mt Km 133,30",-16.4491484,-54.6658767,Caminhão / Ônibus,9.0,28222
5820,Cro,2022-05-01,"Praça 02 Br-163/Mt Km 133,30",-16.4491484,-54.6658767,Caminhão / Ônibus,10.0,5
5821,Cro,2022-05-01,"Praça 02 Br-163/Mt Km 133,30",-16.4491484,-54.6658767,Motocicletas,2.0,3516
5822,Cro,2022-05-01,"Praça 07 Br-163/Mt Km 586,90",-13.91952,-56.093419,Automóvel / Caminhonete,2.0,36711
5823,Cro,2022-05-01,"Praça 07 Br-163/Mt Km 586,90",-13.91952,-56.093419,Automóvel / Caminhonete,3.0,409
5824,Cro,2022-05-01,"Praça 07 Br-163/Mt Km 586,90",-13.91952,-56.093419,Automóvel / Caminhonete,4.0,126
5825,Cro,2022-05-01,"Praça 07 Br-163/Mt Km 586,90",-13.91952,-56.093419,Caminhão / Ônibus,2.0,4801
5826,Cro,2022-05-01,"Praça 07 Br-163/Mt Km 586,90",-13.91952,-56.093419,Caminhão / Ônibus,3.0,5798
5827,Cro,2022-05-01,"Praça 07 Br-163/Mt Km 586,90",-13.91952,-56.093419,Caminhão / Ônibus,4.0,6312
5828,Cro,2022-05-01,"Praça 07 Br-163/Mt Km 586,90",-13.91952,-56.093419,Caminhão / Ônibus,5.0,4130
5829,Cro,2022-05-01,"Praça 07 Br-163/Mt Km 586,90",-13.91952,-56.093419,Caminhão / Ônibus,6.0,14219
5830,Cro,2022-05-01,"Praça 07 Br-163/Mt Km 586,90",-13.91952,-56.093419,Caminhão / Ônibus,7.0,7356
5831,Cro,2022-05-01,"Praça 07 Br-163/Mt Km 586,90",-13.91952,-56.093419,Caminhão / Ônibus,8.0,151
5832,Cro,2022-05-01,"Praça 07 Br-163/Mt Km 586,90",-13.91952,-56.093419,Caminhão / Ônibus,9.0,24954
5833,Cro,2022-05-01,"Praça 07 Br-163/Mt Km 586,90",-13.91952,-56.093419,Caminhão / Ônibus,10.0,2
5834,Cro,2022-05-01,"Praça 07 Br-163/Mt Km 586,90",-13.91952,-56.093419,Motocicletas,2.0,1102
5835,Cro,2022-05-01,"Praça 08 Br-163/Mt Km 664,45",-13.26599,-56.022777,Automóvel / Caminhonete,2.0,42762
5836,Cro,2022-05-01,"Praça 08 Br-163/Mt Km 664,45",-13.26599,-56.022777,Automóvel / Caminhonete,3.0,438
5837,Cro,2022-05-01,"Praça 08 Br-163/Mt Km 664,45",-13.26599,-56.022777,Automóvel / Caminhonete,4.0,131
5838,Cro,2022-05-01,"Praça 08 Br-163/Mt Km 664,45",-13.26599,-56.022777,Caminhão / Ônibus,2.0,5427
5839,Cro,2022-05-01,"Praça 08 Br-163/Mt Km 664,45",-13.26599,-56.022777,Caminhão / Ônibus,3.0,5792
5840,Cro,2022-05-01,"Praça 08 Br-163/Mt Km 664,45",-13.26599,-56.022777,Caminhão / Ônibus,4.0,5464
5841,Cro,2022-05-01,"Praça 08 Br-163/Mt Km 664,45",-13.26599,-56.022777,Caminhão / Ônibus,5.0,3805
5842,Cro,2022-05-01,"Praça 08 Br-163/Mt Km 664,45",-13.26599,-56.022777,Caminhão / Ônibus,6.0,12359
5843,Cro,2022-05-01,"Praça 08 Br-163/Mt Km 664,45",-13.26599,-56.022777,Caminhão / Ônibus,7.0,6625
5844,Cro,2022-05-01,"Praça 08 Br-163/Mt Km 664,45",-13.26599,-56.022777,Caminhão / Ônibus,8.0,199
5845,Cro,2022-05-01,"Praça 08 Br-163/Mt Km 664,45",-13.26599,-56.022777,Caminhão / Ônibus,9.0,21477
5846,Cro,2022-05-01,"Praça 08 Br-163/Mt Km 664,45",-13.26599,-56.022777,Motocicletas,2.0,933
5847,Cro,2022-05-01,"Praça 09 Br-163/Mt Km 766,70",-12.441635,-55.653798,Automóvel / Caminhonete,2.0,77885
5848,Cro,2022-05-01,"Praça 09 Br-163/Mt Km 766,70",-12.441635,-55.653798,Automóvel / Caminhonete,3.0,643
5849,Cro,2022-05-01,"Praça 09 Br-163/Mt Km 766,70",-12.441635,-55.653798,Automóvel / Caminhonete,4.0,142
5850,Cro,2022-05-01,"Praça 09 Br-163/Mt Km 766,70",-12.441635,-55.653798,Caminhão / Ônibus,2.0,8065
5851,Cro,2022-05-01,"Praça 09 Br-163/Mt Km 766,70",-12.441635,-55.653798,Caminhão / Ônibus,3.0,6330
5852,Cro,2022-05-01,"Praça 09 Br-163/Mt Km 766,70",-12.441635,-55.653798,Caminhão / Ônibus,4.0,5560
5853,Cro,2022-05-01,"Praça 09 Br-163/Mt Km 766,70",-12.441635,-55.653798,Caminhão / Ônibus,5.0,3664
5854,Cro,2022-05-01,"Praça 09 Br-163/Mt Km 766,70",-12.441635,-55.653798,Caminhão / Ônibus,6.0,11564
5855,Cro,2022-05-01,"Praça 09 Br-163/Mt Km 766,70",-12.441635,-55.653798,Caminhão / Ônibus,7.0,4997
5856,Cro,2022-05-01,"Praça 09 Br-163/Mt Km 766,70",-12.441635,-55.653798,Caminhão / Ônibus,8.0,187
5857,Cro,2022-05-01,"Praça 09 Br-163/Mt Km 766,70",-12.441635,-55.653798,Caminhão / Ônibus,9.0,14982
5858,Cro,2022-05-01,"Praça 09 Br-163/Mt Km 766,70",-12.441635,-55.653798,Caminhão / Ônibus,10.0,1
5859,Cro,2022-05-01,"Praça 09 Br-163/Mt Km 766,70",-12.441635,-55.653798,Motocicletas,2.0,3927
5860,Cro,2022-06-01,"Praça 01 Br-163/Mt Km 33,60",-17.219391,-54.758685,Automóvel / Caminhonete,2.0,21555
5861,Cro,2022-06-01,"Praça 01 Br-163/Mt Km 33,60",-17.219391,-54.758685,Automóvel / Caminhonete,3.0,374
5862,Cro,2022-06-01,"Praça 01 Br-163/Mt Km 33,60",-17.219391,-54.758685,Automóvel / Caminhonete,4.0,69
5863,Cro,2022-06-01,"Praça 01 Br-163/Mt Km 33,60",-17.219391,-54.758685,Caminhão / Ônibus,2.0,2180
5864,Cro,2022-06-01,"Praça 01 Br-163/Mt Km 33,60",-17.219391,-54.758685,Caminhão / Ônibus,3.0,3344
5865,Cro,2022-06-01,"Praça 01 Br-163/Mt Km 33,60",-17.219391,-54.758685,Caminhão / Ônibus,4.0,4035
5866,Cro,2022-06-01,"Praça 01 Br-163/Mt Km 33,60",-17.219391,-54.758685,Caminhão / Ônibus,5.0,2923
5867,Cro,2022-06-01,"Praça 01 Br-163/Mt Km 33,60",-17.219391,-54.758685,Caminhão / Ônibus,6.0,10312
5868,Cro,2022-06-01,"Praça 01 Br-163/Mt Km 33,60",-17.219391,-54.758685,Caminhão / Ônibus,7.0,5159
5869,Cro,2022-06-01,"Praça 01 Br-163/Mt Km 33,60",-17.219391,-54.758685,Caminhão / Ônibus,8.0,118
5870,Cro,2022-06-01,"Praça 01 Br-163/Mt Km 33,60",-17.219391,-54.758685,Caminhão / Ônibus,9.0,7412
5871,Cro,2022-06-01,"Praça 01 Br-163/Mt Km 33,60",-17.219391,-54.758685,Motocicletas,2.0,841
5872,Cro,2022-06-01,"Praça 02 Br-163/Mt Km 133,30",-16.4491484,-54.6658767,Automóvel / Caminhonete,2.0,67462
5873,Cro,2022-06-01,"Praça 02 Br-163/Mt Km 133,30",-16.4491484,-54.6658767,Automóvel / Caminhonete,3.0,651
5874,Cro,2022-06-01,"Praça 02 Br-163/Mt Km 133,30",-16.4491484,-54.6658767,Automóvel / Caminhonete,4.0,158
5875,Cro,2022-06-01,"Praça 02 Br-163/Mt Km 133,30",-16.4491484,-54.6658767,Caminhão / Ônibus,2.0,8780
5876,Cro,2022-06-01,"Praça 02 Br-163/Mt Km 133,30",-16.4491484,-54.6658767,Caminhão / Ônibus,3.0,8875
5877,Cro,2022-06-01,"Praça 02 Br-163/Mt Km 133,30",-16.4491484,-54.6658767,Caminhão / Ônibus,4.0,9449
5878,Cro,2022-06-01,"Praça 02 Br-163/Mt Km 133,30",-16.4491484,-54.6658767,Caminhão / Ônibus,5.0,7275
5879,Cro,2022-06-01,"Praça 02 Br-163/Mt Km 133,30",-16.4491484,-54.6658767,Caminhão / Ônibus,6.0,26884
5880,Cro,2022-06-01,"Praça 02 Br-163/Mt Km 133,30",-16.4491484,-54.6658767,Caminhão / Ônibus,7.0,9610
5881,Cro,2022-06-01,"Praça 02 Br-163/Mt Km 133,30",-16.4491484,-54.6658767,Caminhão / Ônibus,8.0,194
5882,Cro,2022-06-01,"Praça 02 Br-163/Mt Km 133,30",-16.4491484,-54.6658767,Caminhão / Ônibus,9.0,25600
5883,Cro,2022-06-01,"Praça 02 Br-163/Mt Km 133,30",-16.4491484,-54.6658767,Motocicletas,2.0,3387
5884,Cro,2022-06-01,"Praça 07 Br-163/Mt Km 586,90",-13.91952,-56.093419,Automóvel / Caminhonete,2.0,34218
5885,Cro,2022-06-01,"Praça 07 Br-163/Mt Km 586,90",-13.91952,-56.093419,Automóvel / Caminhonete,3.0,413
5886,Cro,2022-06-01,"Praça 07 Br-163/Mt Km 586,90",-13.91952,-56.093419,Automóvel / Caminhonete,4.0,89
5887,Cro,2022-06-01,"Praça 07 Br-163/Mt Km 586,90",-13.91952,-56.093419,Caminhão / Ônibus,2.0,4749
5888,Cro,2022-06-01,"Praça 07 Br-163/Mt Km 586,90",-13.91952,-56.093419,Caminhão / Ônibus,3.0,5803
5889,Cro,2022-06-01,"Praça 07 Br-163/Mt Km 586,90",-13.91952,-56.093419,Caminhão / Ônibus,4.0,6903
5890,Cro,2022-06-01,"Praça 07 Br-163/Mt Km 586,90",-13.91952,-56.093419,Caminhão / Ônibus,5.0,4249
5891,Cro,2022-06-01,"Praça 07 Br-163/Mt Km 586,90",-13.91952,-56.093419,Caminhão / Ônibus,6.0,14298
5892,Cro,2022-06-01,"Praça 07 Br-163/Mt Km 586,90",-13.91952,-56.093419,Caminhão / Ônibus,7.0,6941
5893,Cro,2022-06-01,"Praça 07 Br-163/Mt Km 586,90",-13.91952,-56.093419,Caminhão / Ônibus,8.0,122
5894,Cro,2022-06-01,"Praça 07 Br-163/Mt Km 586,90",-13.91952,-56.093419,Caminhão / Ônibus,9.0,22532
5895,Cro,2022-06-01,"Praça 07 Br-163/Mt Km 586,90",-13.91952,-56.093419,Caminhão / Ônibus,10.0,1
5896,Cro,2022-06-01,"Praça 07 Br-163/Mt Km 586,90",-13.91952,-56.093419,Motocicletas,2.0,948
5897,Cro,2022-06-01,"Praça 08 Br-163/Mt Km 664,45",-13.26599,-56.022777,Automóvel / Caminhonete,2.0,39904
5898,Cro,2022-06-01,"Praça 08 Br-163/Mt Km 664,45",-13.26599,-56.022777,Automóvel / Caminhonete,3.0,442
5899,Cro,2022-06-01,"Praça 08 Br-163/Mt Km 664,45",-13.26599,-56.022777,Automóvel / Caminhonete,4.0,96
5900,Cro,2022-06-01,"Praça 08 Br-163/Mt Km 664,45",-13.26599,-56.022777,Caminhão / Ônibus,2.0,5231
5901,Cro,2022-06-01,"Praça 08 Br-163/Mt Km 664,45",-13.26599,-56.022777,Caminhão / Ônibus,3.0,5757
5902,Cro,2022-06-01,"Praça 08 Br-163/Mt Km 664,45",-13.26599,-56.022777,Caminhão / Ônibus,4.0,5880
5903,Cro,2022-06-01,"Praça 08 Br-163/Mt Km 664,45",-13.26599,-56.022777,Caminhão / Ônibus,5.0,3810
5904,Cro,2022-06-01,"Praça 08 Br-163/Mt Km 664,45",-13.26599,-56.022777,Caminhão / Ônibus,6.0,12454
5905,Cro,2022-06-01,"Praça 08 Br-163/Mt Km 664,45",-13.26599,-56.022777,Caminhão / Ônibus,7.0,6379
5906,Cro,2022-06-01,"Praça 08 Br-163/Mt Km 664,45",-13.26599,-56.022777,Caminhão / Ônibus,8.0,193
5907,Cro,2022-06-01,"Praça 08 Br-163/Mt Km 664,45",-13.26599,-56.022777,Caminhão / Ônibus,9.0,19655
5908,Cro,2022-06-01,"Praça 08 Br-163/Mt Km 664,45",-13.26599,-56.022777,Caminhão / Ônibus,10.0,1
5909,Cro,2022-06-01,"Praça 08 Br-163/Mt Km 664,45",-13.26599,-56.022777,Motocicletas,2.0,928
5910,Cro,2022-06-01,"Praça 09 Br-163/Mt Km 766,70",-12.441635,-55.653798,Automóvel / Caminhonete,2.0,74372
5911,Cro,2022-06-01,"Praça 09 Br-163/Mt Km 766,70",-12.441635,-55.653798,Automóvel / Caminhonete,3.0,602
5912,Cro,2022-06-01,"Praça 09 Br-163/Mt Km 766,70",-12.441635,-55.653798,Automóvel / Caminhonete,4.0,136
5913,Cro,2022-06-01,"Praça 09 Br-163/Mt Km 766,70",-12.441635,-55.653798,Caminhão / Ônibus,2.0,7842
5914,Cro,2022-06-01,"Praça 09 Br-163/Mt Km 766,70",-12.441635,-55.653798,Caminhão / Ônibus,3.0,6792
5915,Cro,2022-06-01,"Praça 09 Br-163/Mt Km 766,70",-12.441635,-55.653798,Caminhão / Ônibus,4.0,6329
5916,Cro,2022-06-01,"Praça 09 Br-163/Mt Km 766,70",-12.441635,-55.653798,Caminhão / Ônibus,5.0,4039
5917,Cro,2022-06-01,"Praça 09 Br-163/Mt Km 766,70",-12.441635,-55.653798,Caminhão / Ônibus,6.0,13309
5918,Cro,2022-06-01,"Praça 09 Br-163/Mt Km 766,70",-12.441635,-55.653798,Caminhão / Ônibus,7.0,5704
5919,Cro,2022-06-01,"Praça 09 Br-163/Mt Km 766,70",-12.441635,-55.653798,Caminhão / Ônibus,8.0,173
5920,Cro,2022-06-01,"Praça 09 Br-163/Mt Km 766,70",-12.441635,-55.653798,Caminhão / Ônibus,9.0,15638
5921,Cro,2022-06-01,"Praça 09 Br-163/Mt Km 766,70",-12.441635,-55.653798,Motocicletas,2.0,3501
5922,Cro,2022-07-01,"Praça 01 Br-163/Mt Km 33,60",-17.219391,-54.758685,Automóvel / Caminhonete,2.0,28606
5923,Cro,2022-07-01,"Praça 01 Br-163/Mt Km 33,60",-17.219391,-54.758685,Automóvel / Caminhonete,3.0,441
5924,Cro,2022-07-01,"Praça 01 Br-163/Mt Km 33,60",-17.219391,-54.758685,Automóvel / Caminhonete,4.0,74
5925,Cro,2022-07-01,"Praça 01 Br-163/Mt Km 33,60",-17.219391,-54.758685,Caminhão / Ônibus,2.0,2357
5926,Cro,2022-07-01,"Praça 01 Br-163/Mt Km 33,60",-17.219391,-54.758685,Caminhão / Ônibus,3.0,3190
5927,Cro,2022-07-01,"Praça 01 Br-163/Mt Km 33,60",-17.219391,-54.758685,Caminhão / Ônibus,4.0,3839
5928,Cro,2022-07-01,"Praça 01 Br-163/Mt Km 33,60",-17.219391,-54.758685,Caminhão / Ônibus,5.0,2845
5929,Cro,2022-07-01,"Praça 01 Br-163/Mt Km 33,60",-17.219391,-54.758685,Caminhão / Ônibus,6.0,10735
5930,Cro,2022-07-01,"Praça 01 Br-163/Mt Km 33,60",-17.219391,-54.758685,Caminhão / Ônibus,7.0,5632
5931,Cro,2022-07-01,"Praça 01 Br-163/Mt Km 33,60",-17.219391,-54.758685,Caminhão / Ônibus,8.0,93
5932,Cro,2022-07-01,"Praça 01 Br-163/Mt Km 33,60",-17.219391,-54.758685,Caminhão / Ônibus,9.0,7809
5933,Cro,2022-07-01,"Praça 01 Br-163/Mt Km 33,60",-17.219391,-54.758685,Motocicletas,2.0,1050
5934,Cro,2022-07-01,"Praça 02 Br-163/Mt Km 133,30",-16.4491484,-54.6658767,Automóvel / Caminhonete,2.0,84399
5935,Cro,2022-07-01,"Praça 02 Br-163/Mt Km 133,30",-16.4491484,-54.6658767,Automóvel / Caminhonete,3.0,785
5936,Cro,2022-07-01,"Praça 02 Br-163/Mt Km 133,30",-16.4491484,-54.6658767,Automóvel / Caminhonete,4.0,145
5937,Cro,2022-07-01,"Praça 02 Br-163/Mt Km 133,30",-16.4491484,-54.6658767,Caminhão / Ônibus,2.0,8920
5938,Cro,2022-07-01,"Praça 02 Br-163/Mt Km 133,30",-16.4491484,-54.6658767,Caminhão / Ônibus,3.0,8748
5939,Cro,2022-07-01,"Praça 02 Br-163/Mt Km 133,30",-16.4491484,-54.6658767,Caminhão / Ônibus,4.0,9863
5940,Cro,2022-07-01,"Praça 02 Br-163/Mt Km 133,30",-16.4491484,-54.6658767,Caminhão / Ônibus,5.0,7353
5941,Cro,2022-07-01,"Praça 02 Br-163/Mt Km 133,30",-16.4491484,-54.6658767,Caminhão / Ônibus,6.0,28070
5942,Cro,2022-07-01,"Praça 02 Br-163/Mt Km 133,30",-16.4491484,-54.6658767,Caminhão / Ônibus,7.0,10876
